レース数, 予想順位,実際の順位,単勝,複勝,2連単,2連複,拡連複,3連単,3連複
19121520,1-2-3,1-4-5,60,30,-100,-100,-100,-100,-100
19120517,1-2-3,1-2-3,110,110,280,140,70,1210,310
19121713,1-2-3,2-3-1,-100,-100,-100,-100,30,-100,130
19121418,1-2-4,4-1-5,-100,210,-100,-100,-100,-100,-100
19121634,1-2-4,3-1-2,-100,60,-100,-100,40,-100,-100
19123028,1-2-3,4-6-3,-100,-100,-100,-100,-100,-100,-100
19120522,1-2-3,1-4-3,30,20,-100,-100,-100,-100,-100
19121518,1-2-5,5-1-3,-100,0,-100,-100,-100,-100,-100
19121635,1-2-3,1-2-6,30,0,150,80,20,-100,-100
19121521,1-2-3,1-3-4,90,0,-100,-100,-100,-100,-100
19122928,1-2-3,1-3-2,150,0,-100,-100,130,-100,230
19122931,2-1-3,4-2-1,-100,350,-100,-100,40,-100,-100
19120612,1-2-3,1-2-3,0,0,210,130,120,670,190
19122818,1-2-3,3-1-6,-100,360,-100,-100,-100,-100,-100
19123026,1-3-2,4-3-6,-100,-100,-100,-100,-100,-100,-100
19120516,1-2-3,2-1-5,-100,100,-100,520,130,-100,-100
19122613,1-2-3,1-2-6,0,0,120,150,80,-100,-100
19123030,1-2-3,5-3-1,-100,-100,-100,-100,-100,-100,-100
19120822,1-2-3,4-1-5,-100,20,-100,-100,-100,-100,-100
19120523,1-3-2,1-3-6,80,0,120,70,80,-100,-100
19121821,1-2-3,1-3-5,50,10,-100,-100,-100,-100,-100
19122813,1-2-3,2-4-6,-100,-100,-100,-100,-100,-100,-100
19121018,1-2-4,1-4-3,70,20,-100,-100,-100,-100,-100
19120817,1-2-5,1-4-2,190,40,-100,-100,100,-100,-100
19123031,1-2-3,2-5-1,-100,-100,-100,-100,20,-100,-100
19121633,1-2-4,3-5-4,-100,-100,-100,-100,-100,-100,-100
19120518,1-2-3,2-3-6,-100,-100,-100,-100,-100,-100,-100
19121636,1-2-5,1-2-5,20,20,190,60,40,1300,470
19122935,1-2-3,2-6-1,-100,-100,-100,-100,50,-100,-100
19120515,1-3-2,2-6-4,-100,-100,-100,-100,-100,-100,-100
19120824,1-2-3,3-1-5,-100,130,-100,-100,-100,-100,-100
19121919,1-2-3,2-4-3,-100,-100,-100,-100,-100,-100,-100
19121631,1-2-3,1-3-4,200,140,-100,-100,-100,-100,-100
19122728,1-2-3,3-2-5,-100,-100,-100,-100,-100,-100,-100
19121717,1-2-3,6-4-3,-100,-100,-100,-100,-100,-100,-100
19122518,1-2-3,4-5-3,-100,-100,-100,-100,-100,-100,-100
